"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","385","2.1.0","1450533","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2649","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","46","184","exp_111","1-1-1","-045","[4,6,12]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot-045.png","images/curv0/stim_nv3_ang45_curv0_rot-045.png","images/curv0/stim_nv2_ang90_curv0_rot-045.png","false","false","null","null","0","images/curv1/stim_nv2_ang45_curv1_rot-045.png","2","45","1","-045","null","",""
"html-button-response","387","2.1.0","1455166","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","4632","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","47","185","exp_111","1-1-1","+000","[5,17,20]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot+000.png","images/curv1/stim_nv3_ang135_curv1_rot+000.png","images/curv0/stim_nv2_ang135_curv0_rot+000.png","false","false","null","null","0","images/curv2/stim_nv1_ang135_curv2_rot+000.png","1","135","2","+000","null","",""
"html-button-response","389","2.1.0","1459916","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","4749","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","48","186","exp_221","2-2-1","+180","[12,15,24]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot+180.png","images/curv1/stim_nv3_ang45_curv1_rot+180.png","images/curv2/stim_nv3_ang45_curv2_rot+180.png","false","false","null","null","2","images/curv2/stim_nv3_ang45_curv2_rot+180.png","3","45","2","+180","null","",""
"html-button-response","391","2.1.0","1465333","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5416","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","49","187","catch","3-2-2","+090","[15,15,15]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":15,""curv"":0,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang45_curv1_rot+090.png","images/curv0/stim_nv3_ang45_curv0_rot+090.png","images/curv1/stim_nv3_ang45_curv1_rot+090.png","false","true","1","1","1","images/curv0/stim_nv3_ang45_curv0_rot+090.png","3","45","0","+090","true","",""
"html-button-response","393","2.1.0","1466883","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1549","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","50","188","exp_221","2-2-1","-090","[9,18,20]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang45_curv2_rot-090.png","images/curv1/stim_nv1_ang45_curv1_rot-090.png","images/curv2/stim_nv1_ang135_curv2_rot-090.png","false","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot-090.png","1","135","2","-090","null","",""
"html-button-response","395","2.1.0","1468332","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1448","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","51","189","exp_221","2-2-1","+000","[1,19,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot+000.png","images/curv2/stim_nv1_ang90_curv2_rot+000.png","images/curv0/stim_nv1_ang90_curv0_rot+000.png","false","false","null","null","2","images/curv0/stim_nv1_ang90_curv0_rot+000.png","1","90","0","+000","null","",""
"html-button-response","397","2.1.0","1470533","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2200","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","52","190","exp_221","2-2-1","-135","[3,12,14]","[{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv0/stim_nv2_ang45_curv0_rot-135.png","images/curv1/stim_nv2_ang135_curv1_rot-135.png","images/curv1/stim_nv2_ang45_curv1_rot-135.png","false","false","null","null","0","images/curv0/stim_nv2_ang45_curv0_rot-135.png","2","45","0","-135","null","",""
"html-button-response","399","2.1.0","1472366","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1831","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","53","191","exp_111","1-1-1","+045","[2,19,26]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv1_ang90_curv2_rot+045.png","images/curv2/stim_nv3_ang135_curv2_rot+045.png","images/curv0/stim_nv1_ang135_curv0_rot+045.png","false","false","null","null","2","images/curv0/stim_nv1_ang135_curv0_rot+045.png","1","135","0","+045","null","",""
"html-button-response","401","2.1.0","1475132","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2766","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","54","192","exp_221","2-2-1","+135","[15,18,24]","[{""id"":15,""curv"":1,""nv"":3,""ang"":45},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang45_curv1_rot+135.png","images/curv2/stim_nv1_ang45_curv2_rot+135.png","images/curv2/stim_nv3_ang45_curv2_rot+135.png","false","false","null","null","1","images/curv2/stim_nv1_ang45_curv2_rot+135.png","1","45","2","+135","null","",""
"html-button-response","403","2.1.0","1476600","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1466","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","55","193","exp_221","2-2-1","-135","[20,22,23]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv2/stim_nv2_ang135_curv2_rot-135.png","images/curv2/stim_nv2_ang90_curv2_rot-135.png","images/curv2/stim_nv1_ang135_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv1_ang135_curv2_rot-135.png","1","135","2","-135","null","",""
"html-button-response","405","2.1.0","1478466","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","1865","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","56","194","exp_111","1-1-1","+045","[11,19,26]","[{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":19,""curv"":2,""nv"":1,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv1_ang90_curv2_rot+045.png","images/curv1/stim_nv1_ang135_curv1_rot+045.png","images/curv2/stim_nv3_ang135_curv2_rot+045.png","false","false","null","null","2","images/curv2/stim_nv3_ang135_curv2_rot+045.png","3","135","2","+045","null","",""
"html-button-response","407","2.1.0","1480899","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2432","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","57","195","exp_221","2-2-1","+000","[1,18,19]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv2/stim_nv1_ang45_curv2_rot+000.png","images/curv0/stim_nv1_ang90_curv0_rot+000.png","images/curv2/stim_nv1_ang90_curv2_rot+000.png","false","false","null","null","1","images/curv0/stim_nv1_ang90_curv0_rot+000.png","1","90","0","+000","null","",""
"html-button-response","409","2.1.0","1483966","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3066","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","58","196","exp_221","2-2-1","+090","[9,12,13]","[{""id"":9,""curv"":1,""nv"":1,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv1/stim_nv2_ang45_curv1_rot+090.png","images/curv1/stim_nv1_ang45_curv1_rot+090.png","images/curv1/stim_nv2_ang90_curv1_rot+090.png","false","false","null","null","1","images/curv1/stim_nv1_ang45_curv1_rot+090.png","1","45","1","+090","null","",""
"html-button-response","411","2.1.0","1486849","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2882","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","59","197","exp_221","2-2-1","+135","[6,7,15]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang90_curv0_rot+135.png","images/curv1/stim_nv3_ang45_curv1_rot+135.png","images/curv0/stim_nv3_ang45_curv0_rot+135.png","false","false","null","null","1","images/curv1/stim_nv3_ang45_curv1_rot+135.png","3","45","1","+135","null","",""
"html-button-response","413","2.1.0","1492466","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","5616","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","60","198","catch","3-2-2","-090","[13,13,13]","[{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang90_curv1_rot-090.png","images/curv1/stim_nv2_ang45_curv1_rot-090.png","images/curv1/stim_nv2_ang90_curv1_rot-090.png","false","true","1","1","1","images/curv1/stim_nv2_ang45_curv1_rot-090.png","2","45","1","-090","true","",""
"html-button-response","415","2.1.0","1498649","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","6182","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","61","199","exp_111","1-1-1","+000","[6,12,17]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv3_ang135_curv1_rot+000.png","images/curv1/stim_nv2_ang45_curv1_rot+000.png","images/curv0/stim_nv3_ang45_curv0_rot+000.png","false","false","null","null","2","images/curv0/stim_nv3_ang45_curv0_rot+000.png","3","45","0","+000","null","",""
"html-button-response","417","2.1.0","1501232","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2582","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","62","200","exp_111","1-1-1","-045","[5,20,21]","[{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang135_curv0_rot-045.png","images/curv2/stim_nv1_ang135_curv2_rot-045.png","images/curv2/stim_nv2_ang45_curv2_rot-045.png","false","false","null","null","1","images/curv2/stim_nv1_ang135_curv2_rot-045.png","1","135","2","-045","null","",""
"html-button-response","419","2.1.0","1505449","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","4216","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","63","201","exp_111","1-1-1","-090","[1,3,9]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":3,""curv"":0,""nv"":2,""ang"":45},{""id"":9,""curv"":1,""nv"":1,""ang"":45}]","images/curv0/stim_nv2_ang45_curv0_rot-090.png","images/curv1/stim_nv1_ang45_curv1_rot-090.png","images/curv0/stim_nv1_ang90_curv0_rot-090.png","false","false","null","null","1","images/curv1/stim_nv1_ang45_curv1_rot-090.png","1","45","1","-090","null","",""
"html-button-response","421","2.1.0","1507782","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","2332","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","64","202","exp_111","1-1-1","+000","[0,10,12]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":12,""curv"":1,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang45_curv1_rot+000.png","images/curv1/stim_nv1_ang90_curv1_rot+000.png","images/curv0/stim_nv1_ang45_curv0_rot+000.png","false","false","null","null","2","images/curv0/stim_nv1_ang45_curv0_rot+000.png","1","45","0","+000","null","",""
"html-button-response","423","2.1.0","1515865","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","8082","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","65","203","exp_111","1-1-1","-135","[8,14,15]","[{""id"":8,""curv"":0,""nv"":3,""ang"":135},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv1/stim_nv3_ang45_curv1_rot-135.png","images/curv1/stim_nv2_ang135_curv1_rot-135.png","images/curv0/stim_nv3_ang135_curv0_rot-135.png","false","false","null","null","1","images/curv1/stim_nv2_ang135_curv1_rot-135.png","2","135","1","-135","null","",""
"html-button-response","425","2.1.0","1768613","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","142288","<div style=""width:800px;""><p>You have completed <b>block 3 of 9</b>.</p><p>On the attention check trials in this block, your accuracy was <b>100%</b>.</p><p style=""color:#006400;""><b>Great job!!</b> You <b>PASSED</b> this block.</p><p>Thank you for paying close attention, this really helps us get high-quality data.</p><p>You have <b>6</b> blocks left. Feel free to take a brief break if you need one before continuing.</p><p>Click ""Continue"" to proceed.</p></div>","0","","","","","","3","","","block_feedback","","","","","","","","","","","","","","","","","","","false","0"
"html-button-response","426","2.1.0","1772365","712067","1764634036299","932983074","20","Female","Yes, formal training","","","","","","","","","","","","","","","","","3747","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_4","4","1","204","exp_111","1-1-1","+090","[4,14,21]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv0/stim_nv2_ang90_curv0_rot+090.png","images/curv1/stim_nv2_ang135_curv1_rot+090.png","images/curv2/stim_nv2_ang45_curv2_rot+090.png","false","false","null","null","1","images/curv1/stim_nv2_ang135_curv1_rot+090.png","2","135","1","+090","null","",""
