"trial_type","trial_index","plugin_version","time_elapsed","participant","experiment_start_time","experiment_seed","age","sex","art_experience","success","timeout","failed_images","failed_audio","failed_video","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","question_order","final_height_px","final_width_px","scale_factor","block","block_index","trial_in_block","global_trial_index","trial_kind","pattern","rotation","feature_ids","features_triplet","stim_left","stim_middle","stim_right","is_practice","is_catch","correct_response","odd_position","chosen_index","chosen_stimulus","chosen_nv","chosen_ang","chosen_curv","chosen_rot","correct","block_failed","blocks_failed_total"
"html-button-response","323","2.1.0","1074126","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2507","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","15","153","exp_221","2-2-1","-090","[14,17,23]","[{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":23,""curv"":2,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot-090.png","images/curv2/stim_nv2_ang135_curv2_rot-090.png","images/curv1/stim_nv3_ang135_curv1_rot-090.png","false","false","null","null","2","images/curv1/stim_nv3_ang135_curv1_rot-090.png","3","135","1","-090","null","",""
"html-button-response","325","2.1.0","1076770","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2642","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","16","154","exp_221","2-2-1","-090","[7,22,25]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot-090.png","images/curv2/stim_nv2_ang90_curv2_rot-090.png","images/curv0/stim_nv3_ang90_curv0_rot-090.png","false","false","null","null","1","images/curv2/stim_nv2_ang90_curv2_rot-090.png","2","90","2","-090","null","",""
"html-button-response","327","2.1.0","1081292","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4520","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","17","155","exp_221","2-2-1","+135","[4,22,25]","[{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot+135.png","images/curv2/stim_nv3_ang90_curv2_rot+135.png","images/curv0/stim_nv2_ang90_curv0_rot+135.png","false","false","null","null","1","images/curv2/stim_nv3_ang90_curv2_rot+135.png","3","90","2","+135","null","",""
"html-button-response","329","2.1.0","1084156","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2862","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","18","156","exp_221","2-2-1","+090","[21,24,25]","[{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang45_curv2_rot+090.png","images/curv2/stim_nv2_ang45_curv2_rot+090.png","images/curv2/stim_nv3_ang90_curv2_rot+090.png","false","false","null","null","2","images/curv2/stim_nv3_ang90_curv2_rot+090.png","3","90","2","+090","null","",""
"html-button-response","331","2.1.0","1087189","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3031","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","19","157","exp_221","2-2-1","+135","[6,21,24]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang45_curv0_rot+135.png","images/curv2/stim_nv2_ang45_curv2_rot+135.png","images/curv2/stim_nv3_ang45_curv2_rot+135.png","false","false","null","null","0","images/curv0/stim_nv3_ang45_curv0_rot+135.png","3","45","0","+135","null","",""
"html-button-response","333","2.1.0","1088714","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1522","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","20","158","exp_221","2-2-1","-045","[12,14,17]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":14,""curv"":1,""nv"":2,""ang"":135},{""id"":17,""curv"":1,""nv"":3,""ang"":135}]","images/curv1/stim_nv2_ang45_curv1_rot-045.png","images/curv1/stim_nv3_ang135_curv1_rot-045.png","images/curv1/stim_nv2_ang135_curv1_rot-045.png","false","false","null","null","0","images/curv1/stim_nv2_ang45_curv1_rot-045.png","2","45","1","-045","null","",""
"html-button-response","335","2.1.0","1092122","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3407","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","21","159","exp_221","2-2-1","+180","[1,4,13]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":13,""curv"":1,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot+180.png","images/curv0/stim_nv1_ang90_curv0_rot+180.png","images/curv1/stim_nv2_ang90_curv1_rot+180.png","false","false","null","null","1","images/curv0/stim_nv1_ang90_curv0_rot+180.png","1","90","0","+180","null","",""
"html-button-response","337","2.1.0","1093764","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1639","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","22","160","exp_221","2-2-1","+000","[17,25,26]","[{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":25,""curv"":2,""nv"":3,""ang"":90},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv2/stim_nv3_ang90_curv2_rot+000.png","images/curv1/stim_nv3_ang135_curv1_rot+000.png","images/curv2/stim_nv3_ang135_curv2_rot+000.png","false","false","null","null","0","images/curv2/stim_nv3_ang90_curv2_rot+000.png","3","90","2","+000","null","",""
"html-button-response","339","2.1.0","1097931","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4165","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","23","161","exp_111","1-1-1","+180","[1,6,16]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":16,""curv"":1,""nv"":3,""ang"":90}]","images/curv0/stim_nv1_ang90_curv0_rot+180.png","images/curv0/stim_nv3_ang45_curv0_rot+180.png","images/curv1/stim_nv3_ang90_curv1_rot+180.png","false","false","null","null","0","images/curv0/stim_nv1_ang90_curv0_rot+180.png","1","90","0","+180","null","",""
"html-button-response","341","2.1.0","1100148","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2214","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","24","162","exp_221","2-2-1","-135","[1,4,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv0/stim_nv1_ang90_curv0_rot-135.png","images/curv0/stim_nv2_ang90_curv0_rot-135.png","images/curv2/stim_nv2_ang90_curv2_rot-135.png","false","false","null","null","2","images/curv2/stim_nv2_ang90_curv2_rot-135.png","2","90","2","-135","null","",""
"html-button-response","343","2.1.0","1103026","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2876","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","25","163","catch","3-2-2","+135","[20,20,20]","[{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135},{""id"":20,""curv"":0,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot+135.png","images/curv2/stim_nv1_ang135_curv2_rot+135.png","images/curv0/stim_nv1_ang135_curv0_rot+135.png","false","true","2","2","2","images/curv0/stim_nv1_ang135_curv0_rot+135.png","1","135","0","+135","true","",""
"html-button-response","345","2.1.0","1107277","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4248","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","26","164","exp_111","1-1-1","+180","[1,11,18]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":11,""curv"":1,""nv"":1,""ang"":135},{""id"":18,""curv"":2,""nv"":1,""ang"":45}]","images/curv0/stim_nv1_ang90_curv0_rot+180.png","images/curv2/stim_nv1_ang45_curv2_rot+180.png","images/curv1/stim_nv1_ang135_curv1_rot+180.png","false","false","null","null","1","images/curv2/stim_nv1_ang45_curv2_rot+180.png","1","45","2","+180","null","",""
"html-button-response","347","2.1.0","1109551","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2273","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","27","165","exp_111","1-1-1","+180","[10,17,20]","[{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":17,""curv"":1,""nv"":3,""ang"":135},{""id"":20,""curv"":2,""nv"":1,""ang"":135}]","images/curv2/stim_nv1_ang135_curv2_rot+180.png","images/curv1/stim_nv3_ang135_curv1_rot+180.png","images/curv1/stim_nv1_ang90_curv1_rot+180.png","false","false","null","null","1","images/curv1/stim_nv3_ang135_curv1_rot+180.png","3","135","1","+180","null","",""
"html-button-response","349","2.1.0","1111297","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","1744","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","28","166","exp_111","1-1-1","+180","[1,5,22]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang90_curv2_rot+180.png","images/curv0/stim_nv2_ang135_curv0_rot+180.png","images/curv0/stim_nv1_ang90_curv0_rot+180.png","false","false","null","null","0","images/curv2/stim_nv2_ang90_curv2_rot+180.png","2","90","2","+180","null","",""
"html-button-response","351","2.1.0","1113476","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2176","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","29","167","exp_221","2-2-1","-045","[6,24,26]","[{""id"":6,""curv"":0,""nv"":3,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":26,""curv"":2,""nv"":3,""ang"":135}]","images/curv0/stim_nv3_ang45_curv0_rot-045.png","images/curv2/stim_nv3_ang135_curv2_rot-045.png","images/curv2/stim_nv3_ang45_curv2_rot-045.png","false","false","null","null","1","images/curv2/stim_nv3_ang135_curv2_rot-045.png","3","135","2","-045","null","",""
"html-button-response","353","2.1.0","1117137","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3660","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","30","168","exp_111","1-1-1","+135","[7,10,15]","[{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":10,""curv"":1,""nv"":1,""ang"":90},{""id"":15,""curv"":1,""nv"":3,""ang"":45}]","images/curv0/stim_nv3_ang90_curv0_rot+135.png","images/curv1/stim_nv3_ang45_curv1_rot+135.png","images/curv1/stim_nv1_ang90_curv1_rot+135.png","false","false","null","null","2","images/curv1/stim_nv1_ang90_curv1_rot+135.png","1","90","1","+135","null","",""
"html-button-response","355","2.1.0","1123080","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","5941","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","31","169","exp_221","2-2-1","-045","[12,13,21]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":13,""curv"":1,""nv"":2,""ang"":90},{""id"":21,""curv"":2,""nv"":2,""ang"":45}]","images/curv1/stim_nv2_ang90_curv1_rot-045.png","images/curv2/stim_nv2_ang45_curv2_rot-045.png","images/curv1/stim_nv2_ang45_curv1_rot-045.png","false","false","null","null","0","images/curv1/stim_nv2_ang90_curv1_rot-045.png","2","90","1","-045","null","",""
"html-button-response","357","2.1.0","1131693","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","8610","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","32","170","exp_111","1-1-1","-045","[1,5,6]","[{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":5,""curv"":0,""nv"":2,""ang"":135},{""id"":6,""curv"":0,""nv"":3,""ang"":45}]","images/curv0/stim_nv1_ang90_curv0_rot-045.png","images/curv0/stim_nv2_ang135_curv0_rot-045.png","images/curv0/stim_nv3_ang45_curv0_rot-045.png","false","false","null","null","0","images/curv0/stim_nv1_ang90_curv0_rot-045.png","1","90","0","-045","null","",""
"html-button-response","359","2.1.0","1135110","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3415","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","0","","","","","block_3","3","33","171","exp_221","2-2-1","+135","[0,1,4]","[{""id"":0,""curv"":0,""nv"":1,""ang"":45},{""id"":1,""curv"":0,""nv"":1,""ang"":90},{""id"":4,""curv"":0,""nv"":2,""ang"":90}]","images/curv0/stim_nv2_ang90_curv0_rot+135.png","images/curv0/stim_nv1_ang45_curv0_rot+135.png","images/curv0/stim_nv1_ang90_curv0_rot+135.png","false","false","null","null","0","images/curv0/stim_nv2_ang90_curv0_rot+135.png","2","90","0","+135","null","",""
"html-button-response","361","2.1.0","1137814","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2702","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","1","","","","","block_3","3","34","172","exp_111","1-1-1","+000","[2,4,14]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":4,""curv"":0,""nv"":2,""ang"":90},{""id"":14,""curv"":1,""nv"":2,""ang"":135}]","images/curv1/stim_nv2_ang135_curv1_rot+000.png","images/curv0/stim_nv1_ang135_curv0_rot+000.png","images/curv0/stim_nv2_ang90_curv0_rot+000.png","false","false","null","null","1","images/curv0/stim_nv1_ang135_curv0_rot+000.png","1","135","0","+000","null","",""
"html-button-response","363","2.1.0","1140617","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","2801","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","35","173","exp_111","1-1-1","+045","[2,7,19]","[{""id"":2,""curv"":0,""nv"":1,""ang"":135},{""id"":7,""curv"":0,""nv"":3,""ang"":90},{""id"":19,""curv"":2,""nv"":1,""ang"":90}]","images/curv0/stim_nv3_ang90_curv0_rot+045.png","images/curv0/stim_nv1_ang135_curv0_rot+045.png","images/curv2/stim_nv1_ang90_curv2_rot+045.png","false","false","null","null","2","images/curv2/stim_nv1_ang90_curv2_rot+045.png","1","90","2","+045","null","",""
"html-button-response","365","2.1.0","1145451","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","4832","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","36","174","exp_221","2-2-1","+045","[12,21,22]","[{""id"":12,""curv"":1,""nv"":2,""ang"":45},{""id"":21,""curv"":2,""nv"":2,""ang"":45},{""id"":22,""curv"":2,""nv"":2,""ang"":90}]","images/curv2/stim_nv2_ang45_curv2_rot+045.png","images/curv1/stim_nv2_ang45_curv1_rot+045.png","images/curv2/stim_nv2_ang90_curv2_rot+045.png","false","false","null","null","2","images/curv2/stim_nv2_ang90_curv2_rot+045.png","2","90","2","+045","null","",""
"html-button-response","367","2.1.0","1148666","909758","1764898658001","232686512","21","Male","No experience","","","","","","","","","","","","","","","","","3213","
      <div style=""text-align:center;"">
        <p><b>Which one is the odd one out?</b></p>
        
      </div>","2","","","","","block_3","3","37","175","exp_221","2-2-1","+090","[18,24,25]","[{""id"":18,""curv"":2,""nv"":1,""ang"":45},{""id"":24,""curv"":2,""nv"":3,""ang"":45},{""id"":25,""curv"":2,""nv"":3,""ang"":90}]","images/curv2/stim_nv3_ang90_curv2_rot+090.png","images/curv2/stim_nv3_ang45_curv2_rot+090.png","images/curv2/stim_nv1_ang45_curv2_rot+090.png","false","false","null","null","2","images/curv2/stim_nv1_ang45_curv2_rot+090.png","1","45","2","+090","null","",""
